# Endpoints reachable from `pro` before path-derived resource naming.
# resource<TAB>operation<TAB>method<TAB>path<TAB>nameField<TAB>idField
# Generated once from the 165-file spec layout at its final commit.
digi-cert-settings	privilege-check	GET	/v1/pki/digicert/trust-lifecycle-manager/{id}/privilege-check	name	id
digi-cert-settings	validate-client-certificate	POST	/v1/pki/digicert/trust-lifecycle-manager/validate-client-certificate	name	id
distribution-points	add-history-note	POST	/v1/distribution-points/{id}/history	name	id
distribution-points	create	POST	/v1/distribution-points	name	id
distribution-points	delete	DELETE	/v1/distribution-points/{id}	name	id
distribution-points	delete-multiple	POST	/v1/distribution-points/delete-multiple	name	id
distribution-points	get	GET	/v1/distribution-points/{id}	name	id
distribution-points	history	GET	/v1/distribution-points/{id}/history	name	id
distribution-points	list	GET	/v1/distribution-points	name	id
distribution-points	patch	PATCH	/v1/distribution-points/{id}	name	id
distribution-points	update	PUT	/v1/distribution-points/{id}	name	id
dock-items	create	POST	/v1/dock-items	name	id
dock-items	delete	DELETE	/v1/dock-items/{id}	name	id
dock-items	get	GET	/v1/dock-items/{id}	name	id
dock-items	update	PUT	/v1/dock-items/{id}	name	id
dss-proxies	get	GET	/v1/dss-declarations/{declarationId}	name	declarationId
ebooks	get	GET	/v1/ebooks/{id}	name	id
ebooks	list	GET	/v1/ebooks	name	id
ebooks	scope	GET	/v1/ebooks/{id}/scope	name	id
enrollment-customization-panels	all	GET	/v1/enrollment-customization/{id}/all	displayName	id
enrollment-customization-panels	all	GET	/v1/enrollment-customization/{id}/all/{panel-id}	displayName	id
enrollment-customization-panels	create	POST	/v1/enrollment-customization/{id}/ldap	displayName	id
enrollment-customization-panels	create	POST	/v1/enrollment-customization/{id}/sso	displayName	id
enrollment-customization-panels	create	POST	/v1/enrollment-customization/{id}/text	displayName	id
enrollment-customization-panels	delete	DELETE	/v1/enrollment-customization/{id}/all/{panel-id}	displayName	id
